2025-12-10 19:15:40,054 [shrimp_0_code] DEBUG: Successfully entered setup code
2025-12-10 19:16:14,504 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:16:14,585 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(14), np.int64(1))
2025-12-10 19:16:14,585 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:16:14,682 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(15), np.int64(3))
2025-12-10 19:16:14,683 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:16:14,745 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(15), np.int64(3))
2025-12-10 19:16:14,746 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:16:14,863 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(15), np.int64(4))
2025-12-10 19:16:14,863 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: UP
2025-12-10 19:16:14,930 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(15), np.int64(3))
2025-12-10 19:16:14,930 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: UP
2025-12-10 19:16:15,123 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(15), np.int64(3))
2025-12-10 19:16:15,123 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:16:15,262 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(15), np.int64(3))
2025-12-10 19:16:15,263 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: BOMB
2025-12-10 19:16:15,395 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(15), np.int64(3))
2025-12-10 19:16:15,396 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:16:15,501 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(15), np.int64(4))
2025-12-10 19:16:15,501 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: WAIT
2025-12-10 19:16:15,595 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(15), np.int64(4))
2025-12-10 19:16:15,595 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: WAIT
2025-12-10 19:16:15,654 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(15), np.int64(4))
2025-12-10 19:16:15,655 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: WAIT
2025-12-10 19:16:40,483 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(13))
2025-12-10 19:16:40,483 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: UP
2025-12-10 19:16:40,591 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(13))
2025-12-10 19:16:40,592 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: UP
2025-12-10 19:16:40,728 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(13))
2025-12-10 19:16:40,728 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: BOMB
2025-12-10 19:16:40,962 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(13))
2025-12-10 19:16:40,962 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:16:41,088 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(13))
2025-12-10 19:16:41,088 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:16:41,328 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(13))
2025-12-10 19:16:41,328 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:16:41,459 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(3), np.int64(15))
2025-12-10 19:16:41,459 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:16:41,506 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(3), np.int64(15))
2025-12-10 19:16:41,506 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:16:41,644 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(3), np.int64(15))
2025-12-10 19:16:41,644 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:16:41,745 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(3), np.int64(15))
2025-12-10 19:16:41,745 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: BOMB
2025-12-10 19:16:41,879 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(3), np.int64(15))
2025-12-10 19:16:41,879 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:16:42,011 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(3), np.int64(15))
2025-12-10 19:16:42,012 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:16:42,069 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(3), np.int64(15))
2025-12-10 19:16:42,070 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: UP
2025-12-10 19:16:42,247 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(14))
2025-12-10 19:16:42,247 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: UP
2025-12-10 19:16:42,387 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(11))
2025-12-10 19:16:42,388 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: UP
2025-12-10 19:16:42,532 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(11))
2025-12-10 19:16:42,532 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: UP
2025-12-10 19:16:42,668 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(11))
2025-12-10 19:16:42,669 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: BOMB
2025-12-10 19:16:42,765 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(11))
2025-12-10 19:16:42,765 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:16:42,829 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(11))
2025-12-10 19:16:42,829 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:16:42,984 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(1), np.int64(11))
2025-12-10 19:16:42,985 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:16:43,227 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(2), np.int64(13))
2025-12-10 19:16:43,227 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:16:43,337 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(4), np.int64(13))
2025-12-10 19:16:43,337 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:16:43,387 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(4), np.int64(13))
2025-12-10 19:16:43,387 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:16:43,540 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(4), np.int64(13))
2025-12-10 19:16:43,540 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:16:43,565 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(4), np.int64(13))
2025-12-10 19:16:43,565 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: BOMB
2025-12-10 19:16:43,717 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(4), np.int64(13))
2025-12-10 19:16:43,718 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:16:43,823 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(4), np.int64(13))
2025-12-10 19:16:43,824 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:16:43,929 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(3), np.int64(14))
2025-12-10 19:16:43,929 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: DOWN
2025-12-10 19:16:44,037 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(5), np.int64(15))
2025-12-10 19:16:44,037 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:16:44,074 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(5), np.int64(15))
2025-12-10 19:16:44,074 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:16:44,210 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(5), np.int64(15))
2025-12-10 19:16:44,210 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:16:44,322 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(5), np.int64(15))
2025-12-10 19:16:44,322 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:16:44,411 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(5), np.int64(15))
2025-12-10 19:16:44,412 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: BOMB
2025-12-10 19:16:44,520 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(5), np.int64(15))
2025-12-10 19:16:44,520 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:16:44,643 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(7), np.int64(15))
2025-12-10 19:16:44,643 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: RIGHT
2025-12-10 19:16:44,777 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(7), np.int64(15))
2025-12-10 19:16:44,777 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: LEFT
2025-12-10 19:16:44,872 [shrimp_0_code] DEBUG: Suitable target found at (np.int64(7), np.int64(15))
2025-12-10 19:16:44,873 [shrimp_0_code] INFO: I am shrimp_0, acting as KILLER. Chosen action: WAIT
